date,type,amount,category,description
2024-07-13 02:00:00,refund,473.96,transport,Transaction 4658
2024-07-13 03:00:00,withdrawal,203.34,utilities,Transaction 4659
2024-07-13 04:00:00,purchase,382.79,entertainment,Transaction 4660
2024-07-13 05:00:00,purchase,352.46,healthcare,Transaction 4661
2024-07-13 06:00:00,refund,53.9,utilities,Transaction 4662
2024-07-13 07:00:00,refund,29.38,healthcare,Transaction 4663
2024-07-13 08:00:00,withdrawal,23.77,entertainment,Transaction 4664
2024-07-13 09:00:00,withdrawal,111.41,groceries,Transaction 4665
2024-07-13 10:00:00,refund,190.38,healthcare,Transaction 4666
2024-07-13 11:00:00,refund,285.19,healthcare,Transaction 4667
2024-07-13 12:00:00,purchase,341.28,transport,Transaction 4668
2024-07-13 13:00:00,refund,303.23,groceries,Transaction 4669
2024-07-13 14:00:00,refund,344.82,utilities,Transaction 4670
2024-07-13 15:00:00,withdrawal,453.18,healthcare,Transaction 4671
2024-07-13 16:00:00,purchase,454.27,healthcare,Transaction 4672
2024-07-13 17:00:00,refund,283.77,transport,Transaction 4673
2024-07-13 18:00:00,refund,439.79,groceries,Transaction 4674
2024-07-13 19:00:00,refund,198.71,healthcare,Transaction 4675
2024-07-13 20:00:00,withdrawal,244.13,transport,Transaction 4676
2024-07-13 21:00:00,withdrawal,140.49,groceries,Transaction 4677
2024-07-13 22:00:00,purchase,117.14,utilities,Transaction 4678
2024-07-13 23:00:00,withdrawal,49.09,groceries,Transaction 4679
2024-07-14 00:00:00,withdrawal,476.92,transport,Transaction 4680
2024-07-14 01:00:00,purchase,170.92,healthcare,Transaction 4681
2024-07-14 02:00:00,withdrawal,441.87,healthcare,Transaction 4682
2024-07-14 03:00:00,withdrawal,447.74,transport,Transaction 4683
2024-07-14 04:00:00,withdrawal,423.42,groceries,Transaction 4684
2024-07-14 05:00:00,withdrawal,488.91,healthcare,Transaction 4685
2024-07-14 06:00:00,purchase,35.23,transport,Transaction 4686
2024-07-14 07:00:00,refund,26.33,healthcare,Transaction 4687
2024-07-14 08:00:00,withdrawal,60.64,transport,Transaction 4688
2024-07-14 09:00:00,withdrawal,462.58,transport,Transaction 4689
2024-07-14 10:00:00,refund,496.61,utilities,Transaction 4690
2024-07-14 11:00:00,purchase,400.39,utilities,Transaction 4691
2024-07-14 12:00:00,refund,369.65,groceries,Transaction 4692
2024-07-14 13:00:00,withdrawal,282.45,transport,Transaction 4693
2024-07-14 14:00:00,withdrawal,493.87,utilities,Transaction 4694
2024-07-14 15:00:00,withdrawal,157.54,utilities,Transaction 4695
2024-07-14 16:00:00,withdrawal,442.04,transport,Transaction 4696
2024-07-14 17:00:00,purchase,250.16,healthcare,Transaction 4697
2024-07-14 18:00:00,withdrawal,485.34,entertainment,Transaction 4698
2024-07-14 19:00:00,refund,163.25,groceries,Transaction 4699
2024-07-14 20:00:00,purchase,46.76,entertainment,Transaction 4700
2024-07-14 21:00:00,withdrawal,49.59,groceries,Transaction 4701
2024-07-14 22:00:00,purchase,255.1,utilities,Transaction 4702
2024-07-14 23:00:00,withdrawal,486.81,healthcare,Transaction 4703
2024-07-15 00:00:00,purchase,416.71,groceries,Transaction 4704
2024-07-15 01:00:00,purchase,282.87,utilities,Transaction 4705
2024-07-15 02:00:00,withdrawal,222.22,groceries,Transaction 4706
2024-07-15 03:00:00,withdrawal,300.23,healthcare,Transaction 4707
2024-07-15 04:00:00,withdrawal,132.94,transport,Transaction 4708
2024-07-15 05:00:00,withdrawal,58.97,utilities,Transaction 4709
2024-07-15 06:00:00,purchase,122.98,entertainment,Transaction 4710
2024-07-15 07:00:00,purchase,28.68,healthcare,Transaction 4711
2024-07-15 08:00:00,refund,312.79,transport,Transaction 4712
2024-07-15 09:00:00,purchase,26.07,utilities,Transaction 4713
2024-07-15 10:00:00,refund,493.45,healthcare,Transaction 4714
2024-07-15 11:00:00,purchase,153.43,transport,Transaction 4715
2024-07-15 12:00:00,refund,420.1,transport,Transaction 4716
2024-07-15 13:00:00,refund,193.4,entertainment,Transaction 4717
2024-07-15 14:00:00,refund,328.12,entertainment,Transaction 4718
2024-07-15 15:00:00,refund,258.11,transport,Transaction 4719
2024-07-15 16:00:00,refund,16.35,transport,Transaction 4720
2024-07-15 17:00:00,refund,116.01,groceries,Transaction 4721
2024-07-15 18:00:00,withdrawal,329.4,healthcare,Transaction 4722
2024-07-15 19:00:00,refund,393.9,groceries,Transaction 4723
2024-07-15 20:00:00,withdrawal,497.96,transport,Transaction 4724
2024-07-15 21:00:00,purchase,263.02,groceries,Transaction 4725
2024-07-15 22:00:00,purchase,184.62,transport,Transaction 4726
2024-07-15 23:00:00,withdrawal,2.95,groceries,Transaction 4727
2024-07-16 00:00:00,refund,109.34,entertainment,Transaction 4728
2024-07-16 01:00:00,purchase,21.29,utilities,Transaction 4729
2024-07-16 02:00:00,refund,486.88,groceries,Transaction 4730
2024-07-16 03:00:00,purchase,456.05,utilities,Transaction 4731
2024-07-16 04:00:00,purchase,231.94,healthcare,Transaction 4732
2024-07-16 05:00:00,purchase,443.21,utilities,Transaction 4733
2024-07-16 06:00:00,refund,114.6,transport,Transaction 4734
2024-07-16 07:00:00,withdrawal,338.05,healthcare,Transaction 4735
2024-07-16 08:00:00,withdrawal,259.42,groceries,Transaction 4736
2024-07-16 09:00:00,withdrawal,56.0,groceries,Transaction 4737
2024-07-16 10:00:00,refund,69.74,transport,Transaction 4738
2024-07-16 11:00:00,refund,262.13,healthcare,Transaction 4739
2024-07-16 12:00:00,refund,455.23,utilities,Transaction 4740
2024-07-16 13:00:00,withdrawal,263.05,healthcare,Transaction 4741
2024-07-16 14:00:00,refund,425.23,utilities,Transaction 4742
2024-07-16 15:00:00,purchase,476.77,transport,Transaction 4743
2024-07-16 16:00:00,refund,32.12,entertainment,Transaction 4744
2024-07-16 17:00:00,withdrawal,296.49,utilities,Transaction 4745
2024-07-16 18:00:00,refund,265.92,healthcare,Transaction 4746
2024-07-16 19:00:00,withdrawal,55.49,entertainment,Transaction 4747
2024-07-16 20:00:00,refund,424.14,healthcare,Transaction 4748
2024-07-16 21:00:00,withdrawal,404.85,entertainment,Transaction 4749
2024-07-16 22:00:00,purchase,390.66,entertainment,Transaction 4750
2024-07-16 23:00:00,refund,170.14,utilities,Transaction 4751
2024-07-17 00:00:00,withdrawal,12.62,healthcare,Transaction 4752
2024-07-17 01:00:00,refund,84.59,transport,Transaction 4753
2024-07-17 02:00:00,withdrawal,432.41,healthcare,Transaction 4754
2024-07-17 03:00:00,withdrawal,302.63,entertainment,Transaction 4755
2024-07-17 04:00:00,refund,119.98,utilities,Transaction 4756
2024-07-17 05:00:00,purchase,286.37,utilities,Transaction 4757
2024-07-17 06:00:00,refund,239.74,healthcare,Transaction 4758
2024-07-17 07:00:00,purchase,297.91,transport,Transaction 4759
2024-07-17 08:00:00,purchase,173.76,entertainment,Transaction 4760
2024-07-17 09:00:00,purchase,482.8,entertainment,Transaction 4761
2024-07-17 10:00:00,purchase,416.67,groceries,Transaction 4762
2024-07-17 11:00:00,purchase,297.69,healthcare,Transaction 4763
2024-07-17 12:00:00,purchase,242.1,healthcare,Transaction 4764
2024-07-17 13:00:00,refund,322.43,transport,Transaction 4765
2024-07-17 14:00:00,withdrawal,479.14,utilities,Transaction 4766
2024-07-17 15:00:00,purchase,304.69,utilities,Transaction 4767
2024-07-17 16:00:00,withdrawal,158.22,entertainment,Transaction 4768
2024-07-17 17:00:00,purchase,368.13,healthcare,Transaction 4769
2024-07-17 18:00:00,refund,344.35,utilities,Transaction 4770
2024-07-17 19:00:00,withdrawal,221.44,groceries,Transaction 4771
2024-07-17 20:00:00,purchase,155.86,groceries,Transaction 4772
2024-07-17 21:00:00,refund,239.61,healthcare,Transaction 4773
2024-07-17 22:00:00,withdrawal,10.62,entertainment,Transaction 4774
2024-07-17 23:00:00,refund,195.95,entertainment,Transaction 4775
2024-07-18 00:00:00,purchase,111.88,healthcare,Transaction 4776
2024-07-18 01:00:00,refund,331.18,healthcare,Transaction 4777
2024-07-18 02:00:00,purchase,75.4,transport,Transaction 4778
2024-07-18 03:00:00,withdrawal,209.68,utilities,Transaction 4779
2024-07-18 04:00:00,refund,28.03,groceries,Transaction 4780
2024-07-18 05:00:00,purchase,294.98,utilities,Transaction 4781
2024-07-18 06:00:00,withdrawal,202.88,utilities,Transaction 4782
2024-07-18 07:00:00,refund,211.43,transport,Transaction 4783
2024-07-18 08:00:00,refund,224.19,transport,Transaction 4784
2024-07-18 09:00:00,purchase,371.19,utilities,Transaction 4785
2024-07-18 10:00:00,purchase,208.88,healthcare,Transaction 4786
2024-07-18 11:00:00,purchase,472.55,utilities,Transaction 4787
2024-07-18 12:00:00,refund,53.34,transport,Transaction 4788
2024-07-18 13:00:00,withdrawal,52.69,entertainment,Transaction 4789
2024-07-18 14:00:00,withdrawal,378.26,transport,Transaction 4790
2024-07-18 15:00:00,purchase,226.76,utilities,Transaction 4791
2024-07-18 16:00:00,withdrawal,379.8,utilities,Transaction 4792
2024-07-18 17:00:00,withdrawal,341.11,transport,Transaction 4793
2024-07-18 18:00:00,withdrawal,169.95,utilities,Transaction 4794
2024-07-18 19:00:00,purchase,269.94,utilities,Transaction 4795
2024-07-18 20:00:00,refund,449.84,utilities,Transaction 4796
2024-07-18 21:00:00,purchase,426.16,utilities,Transaction 4797
2024-07-18 22:00:00,purchase,467.82,entertainment,Transaction 4798
2024-07-18 23:00:00,withdrawal,317.02,healthcare,Transaction 4799
2024-07-19 00:00:00,purchase,109.19,healthcare,Transaction 4800
2024-07-19 01:00:00,refund,239.47,transport,Transaction 4801
2024-07-19 02:00:00,withdrawal,327.21,transport,Transaction 4802
2024-07-19 03:00:00,refund,241.53,healthcare,Transaction 4803
2024-07-19 04:00:00,purchase,286.26,entertainment,Transaction 4804
2024-07-19 05:00:00,withdrawal,389.52,utilities,Transaction 4805
2024-07-19 06:00:00,withdrawal,71.46,healthcare,Transaction 4806
2024-07-19 07:00:00,purchase,376.17,utilities,Transaction 4807
2024-07-19 08:00:00,purchase,497.18,entertainment,Transaction 4808
2024-07-19 09:00:00,purchase,231.83,transport,Transaction 4809
2024-07-19 10:00:00,refund,29.75,utilities,Transaction 4810
2024-07-19 11:00:00,purchase,117.64,entertainment,Transaction 4811
2024-07-19 12:00:00,refund,350.26,entertainment,Transaction 4812
2024-07-19 13:00:00,withdrawal,170.48,groceries,Transaction 4813
2024-07-19 14:00:00,purchase,292.49,groceries,Transaction 4814
2024-07-19 15:00:00,purchase,340.24,transport,Transaction 4815
2024-07-19 16:00:00,refund,301.52,transport,Transaction 4816
2024-07-19 17:00:00,purchase,36.5,transport,Transaction 4817
2024-07-19 18:00:00,purchase,77.91,healthcare,Transaction 4818
2024-07-19 19:00:00,purchase,106.97,utilities,Transaction 4819
2024-07-19 20:00:00,refund,459.37,groceries,Transaction 4820
2024-07-19 21:00:00,purchase,171.53,healthcare,Transaction 4821
2024-07-19 22:00:00,refund,195.25,transport,Transaction 4822
2024-07-19 23:00:00,withdrawal,456.84,entertainment,Transaction 4823
2024-07-20 00:00:00,withdrawal,325.01,healthcare,Transaction 4824
2024-07-20 01:00:00,withdrawal,78.86,transport,Transaction 4825
2024-07-20 02:00:00,withdrawal,164.76,entertainment,Transaction 4826
2024-07-20 03:00:00,withdrawal,155.46,entertainment,Transaction 4827
2024-07-20 04:00:00,purchase,466.85,healthcare,Transaction 4828
2024-07-20 05:00:00,withdrawal,281.59,healthcare,Transaction 4829
2024-07-20 06:00:00,withdrawal,248.32,utilities,Transaction 4830
2024-07-20 07:00:00,refund,395.71,transport,Transaction 4831
2024-07-20 08:00:00,purchase,178.96,transport,Transaction 4832
2024-07-20 09:00:00,refund,135.97,entertainment,Transaction 4833
2024-07-20 10:00:00,withdrawal,210.6,utilities,Transaction 4834
2024-07-20 11:00:00,withdrawal,300.31,entertainment,Transaction 4835
2024-07-20 12:00:00,withdrawal,156.0,groceries,Transaction 4836
2024-07-20 13:00:00,refund,475.61,entertainment,Transaction 4837
2024-07-20 14:00:00,purchase,480.15,transport,Transaction 4838
2024-07-20 15:00:00,refund,131.7,healthcare,Transaction 4839
2024-07-20 16:00:00,withdrawal,252.98,groceries,Transaction 4840
2024-07-20 17:00:00,withdrawal,246.26,healthcare,Transaction 4841
2024-07-20 18:00:00,withdrawal,92.8,entertainment,Transaction 4842
2024-07-20 19:00:00,refund,319.84,transport,Transaction 4843
2024-07-20 20:00:00,purchase,22.54,utilities,Transaction 4844
2024-07-20 21:00:00,purchase,79.08,healthcare,Transaction 4845
2024-07-20 22:00:00,withdrawal,408.22,groceries,Transaction 4846
2024-07-20 23:00:00,refund,447.16,transport,Transaction 4847
2024-07-21 00:00:00,withdrawal,482.16,healthcare,Transaction 4848
2024-07-21 01:00:00,purchase,377.87,utilities,Transaction 4849
2024-07-21 02:00:00,purchase,8.54,transport,Transaction 4850
2024-07-21 03:00:00,refund,309.55,entertainment,Transaction 4851
2024-07-21 04:00:00,refund,445.69,healthcare,Transaction 4852
2024-07-21 05:00:00,refund,361.29,entertainment,Transaction 4853
2024-07-21 06:00:00,refund,134.21,transport,Transaction 4854
2024-07-21 07:00:00,withdrawal,119.36,transport,Transaction 4855
2024-07-21 08:00:00,refund,459.41,groceries,Transaction 4856
2024-07-21 09:00:00,purchase,3.31,groceries,Transaction 4857
2024-07-21 10:00:00,refund,479.02,entertainment,Transaction 4858
2024-07-21 11:00:00,withdrawal,270.41,healthcare,Transaction 4859
2024-07-21 12:00:00,withdrawal,15.98,healthcare,Transaction 4860
2024-07-21 13:00:00,withdrawal,15.35,entertainment,Transaction 4861
2024-07-21 14:00:00,withdrawal,409.82,transport,Transaction 4862
2024-07-21 15:00:00,purchase,445.71,utilities,Transaction 4863
2024-07-21 16:00:00,purchase,470.63,entertainment,Transaction 4864
2024-07-21 17:00:00,refund,340.95,groceries,Transaction 4865
2024-07-21 18:00:00,withdrawal,323.63,groceries,Transaction 4866
2024-07-21 19:00:00,withdrawal,128.94,entertainment,Transaction 4867
2024-07-21 20:00:00,withdrawal,46.23,utilities,Transaction 4868
2024-07-21 21:00:00,withdrawal,452.89,healthcare,Transaction 4869
2024-07-21 22:00:00,purchase,195.66,groceries,Transaction 4870
2024-07-21 23:00:00,purchase,15.53,utilities,Transaction 4871
2024-07-22 00:00:00,withdrawal,88.52,healthcare,Transaction 4872
2024-07-22 01:00:00,withdrawal,108.75,utilities,Transaction 4873
2024-07-22 02:00:00,purchase,165.2,groceries,Transaction 4874
2024-07-22 03:00:00,refund,335.0,entertainment,Transaction 4875
2024-07-22 04:00:00,withdrawal,11.23,groceries,Transaction 4876
2024-07-22 05:00:00,purchase,222.08,healthcare,Transaction 4877
2024-07-22 06:00:00,purchase,384.24,entertainment,Transaction 4878
2024-07-22 07:00:00,purchase,50.21,groceries,Transaction 4879
2024-07-22 08:00:00,purchase,106.19,entertainment,Transaction 4880
2024-07-22 09:00:00,withdrawal,370.17,entertainment,Transaction 4881
2024-07-22 10:00:00,purchase,490.38,entertainment,Transaction 4882
2024-07-22 11:00:00,refund,486.86,utilities,Transaction 4883
2024-07-22 12:00:00,purchase,451.6,utilities,Transaction 4884
2024-07-22 13:00:00,refund,314.41,transport,Transaction 4885
2024-07-22 14:00:00,withdrawal,445.9,groceries,Transaction 4886
2024-07-22 15:00:00,withdrawal,136.91,healthcare,Transaction 4887
2024-07-22 16:00:00,purchase,224.79,entertainment,Transaction 4888
2024-07-22 17:00:00,withdrawal,339.66,healthcare,Transaction 4889
2024-07-22 18:00:00,refund,353.2,groceries,Transaction 4890
2024-07-22 19:00:00,withdrawal,139.43,entertainment,Transaction 4891
2024-07-22 20:00:00,purchase,62.27,utilities,Transaction 4892
2024-07-22 21:00:00,withdrawal,280.66,healthcare,Transaction 4893
2024-07-22 22:00:00,purchase,296.49,transport,Transaction 4894
2024-07-22 23:00:00,refund,485.51,healthcare,Transaction 4895
2024-07-23 00:00:00,purchase,183.53,healthcare,Transaction 4896
2024-07-23 01:00:00,withdrawal,222.39,healthcare,Transaction 4897
2024-07-23 02:00:00,withdrawal,451.4,healthcare,Transaction 4898
2024-07-23 03:00:00,purchase,362.02,groceries,Transaction 4899
2024-07-23 04:00:00,refund,70.55,entertainment,Transaction 4900
2024-07-23 05:00:00,refund,142.14,healthcare,Transaction 4901
2024-07-23 06:00:00,purchase,206.89,transport,Transaction 4902
2024-07-23 07:00:00,purchase,45.53,utilities,Transaction 4903
2024-07-23 08:00:00,purchase,85.02,utilities,Transaction 4904
2024-07-23 09:00:00,purchase,229.81,entertainment,Transaction 4905
2024-07-23 10:00:00,refund,280.2,utilities,Transaction 4906
2024-07-23 11:00:00,purchase,337.51,entertainment,Transaction 4907
2024-07-23 12:00:00,refund,77.93,groceries,Transaction 4908
2024-07-23 13:00:00,purchase,202.97,groceries,Transaction 4909
2024-07-23 14:00:00,purchase,215.35,utilities,Transaction 4910
2024-07-23 15:00:00,purchase,307.83,transport,Transaction 4911
2024-07-23 16:00:00,purchase,205.87,transport,Transaction 4912
2024-07-23 17:00:00,purchase,42.79,healthcare,Transaction 4913
2024-07-23 18:00:00,refund,75.07,entertainment,Transaction 4914
2024-07-23 19:00:00,purchase,323.73,healthcare,Transaction 4915
2024-07-23 20:00:00,refund,55.46,groceries,Transaction 4916
2024-07-23 21:00:00,refund,84.57,groceries,Transaction 4917
2024-07-23 22:00:00,withdrawal,176.24,transport,Transaction 4918
2024-07-23 23:00:00,withdrawal,393.8,groceries,Transaction 4919
2024-07-24 00:00:00,purchase,99.23,healthcare,Transaction 4920
2024-07-24 01:00:00,purchase,167.96,utilities,Transaction 4921
2024-07-24 02:00:00,purchase,497.36,entertainment,Transaction 4922
2024-07-24 03:00:00,refund,225.16,transport,Transaction 4923
2024-07-24 04:00:00,purchase,415.73,transport,Transaction 4924
2024-07-24 05:00:00,withdrawal,499.36,entertainment,Transaction 4925
2024-07-24 06:00:00,refund,462.47,transport,Transaction 4926
2024-07-24 07:00:00,refund,422.94,groceries,Transaction 4927
2024-07-24 08:00:00,purchase,26.65,groceries,Transaction 4928
2024-07-24 09:00:00,purchase,369.6,entertainment,Transaction 4929
2024-07-24 10:00:00,refund,188.01,utilities,Transaction 4930
2024-07-24 11:00:00,withdrawal,242.65,transport,Transaction 4931
2024-07-24 12:00:00,purchase,390.8,healthcare,Transaction 4932
2024-07-24 13:00:00,withdrawal,293.16,groceries,Transaction 4933
2024-07-24 14:00:00,withdrawal,484.27,utilities,Transaction 4934
2024-07-24 15:00:00,purchase,243.76,transport,Transaction 4935
2024-07-24 16:00:00,purchase,210.51,healthcare,Transaction 4936
